"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123496.8",35.998844217865,1.7020100462403,0.61138873844914,2.78384265068024,0.00537190876940285,0.0153528429587287
"ENSG00000060558.4",420.570981509721,1.14453601874497,0.4111500894879,2.78374259913339,0.00537356599268905,0.0153554703023711
"ENSG00000229222.1",10.7689214189426,1.1879043749903,0.426831145810819,2.78307800789403,0.00538458580185689,0.0153827355780945
"ENSG00000286536.1",6.02650172582113,-1.20615954115109,0.433412637687183,-2.78293578975341,0.00538694661717697,0.0153873674889273
"ENSG00000140092.14",647.533396169856,-1.22470280082814,0.440140986492968,-2.78252386942315,0.00539378975245287,0.0154005723049934
"ENSG00000239445.6",8.4409202525938,-1.41820345331877,0.509705164914308,-2.78239961244497,0.00539585554469997,0.0154022438998164
"ENSG00000153395.10",2185.22390175599,1.01570382568908,0.365228438249136,2.78100968960206,0.00541901197069633,0.0154592793142735
"ENSG00000166961.15",14.8921609187495,2.43400891018072,0.875235061439016,2.78097738244038,0.00541955128058174,0.0154592793142735
"ENSG00000135083.16",466.330793199305,-1.37398409907022,0.494174034283861,-2.7803648183607,0.00542978610869691,0.0154863513070003
"ENSG00000139988.10",13.1593953799475,1.65377658052488,0.594840965331813,2.78019954392747,0.00543255053043165,0.0154899895845098
"ENSG00000111215.12",9.78138908746158,1.39854360838094,0.503101155739813,2.77984574757014,0.0054384724888781,0.015502626578228
"ENSG00000254682.1",154.560789517448,1.15832208163765,0.416722564415421,2.77960009979913,0.00544258764833192,0.0155122320742554
"ENSG00000080823.23",229.598876131286,1.09797718626747,0.39503577806198,2.77943732502934,0.00544531604458429,0.0155178829870932
"ENSG00000208772.1",7.9522670949277,1.1453658950795,0.412117717106568,2.77922022649495,0.00544895692587322,0.01552400666354
"ENSG00000279196.1",7.57498914827819,1.20796692113337,0.434655923279735,2.77913369273458,0.00545040876482296,0.0155260172467079
"ENSG00000143847.15",39.7322899082949,1.13880283088967,0.40986256301827,2.77849926693331,0.00546106365102904,0.0155521107861316
"ENSG00000100433.16",94.500054151229,-1.53190789907899,0.551372935452212,-2.77835163929943,0.00546354568350238,0.0155549216210153
"ENSG00000203876.10",64.13414197478,1.16212081790273,0.418274297298774,2.77837013990039,0.00546323458097578,0.0155549216210153
"ENSG00000100302.7",589.801072220114,-1.50913182456843,0.543431685016131,-2.77704054838767,0.00548563349985379,0.0156071298193133
"ENSG00000224205.2",5.4515781745683,-1.87558161265043,0.675480776844973,-2.77666171554263,0.0054920306503013,0.0156210587482394
"ENSG00000228509.6",12.6421408029354,1.68538941652185,0.607254784146153,2.77542385918233,0.00551298065179776,0.0156785040840863
"ENSG00000198914.5",10.3555440967749,-1.96442023467321,0.708208483372573,-2.77378805929916,0.00554077624439719,0.0157446419322219
"ENSG00000203585.4",7.90622115689661,-2.12976803291375,0.767885764112012,-2.77354800993952,0.00554486579892891,0.0157507199598929
"ENSG00000229020.4",6.03379310848105,1.33106464875417,0.479917297078822,2.77352922442293,0.00554518594964561,0.0157507199598929
"ENSG00000243466.1",4514.94517446352,-1.957554805716,0.70577701579715,-2.77361654162825,0.00554369799432879,0.0157507199598929
"ENSG00000011600.12",1196.7268027515,-1.24052181213281,0.447296818288231,-2.77337499712203,0.00554781498723264,0.0157560368594683
"ENSG00000075340.23",33.3501493365968,-1.92022486948984,0.692578988828478,-2.77257164953555,0.00556152745920216,0.0157885163572357
"ENSG00000262147.1",6.7491261643009,1.24766741134928,0.450093939221293,2.77201557858759,0.00557103702941709,0.0158111987922995
"ENSG00000139725.8",109.077829890233,-1.31079601086295,0.472888264156567,-2.77189372250727,0.00557312289316702,0.0158149617187935
"ENSG00000251003.9",9.65307720681121,1.82726073651764,0.659525589486282,2.7705683686071,0.00559585511039743,0.0158751396035801
"ENSG00000269894.1",8.50923146949046,1.35166978057244,0.487950815921309,2.77009431374825,0.0056040063000877,0.0158960969327324
"ENSG00000183439.9",12.6040694723889,-1.31084750080693,0.473222220217819,-2.77004638582602,0.00560483099813642,0.0158962693526265
"ENSG00000243224.1",10.3707195684729,1.13764552869848,0.410742634357299,2.76972837377495,0.00561030582091287,0.0159031267984438
"ENSG00000270021.1",12.0080362951402,-1.04698378716715,0.378003675234337,-2.76977144869845,0.00560956397048141,0.0159031267984438
"ENSG00000286311.1",7.22001449445189,1.21696506891681,0.43945495528189,2.76926008977685,0.00561837647478301,0.0159216663575868
"ENSG00000164627.18",8.22120563178654,-1.231434041084,0.44471177213874,-2.76906103735842,0.0056218102206136,0.0159292277887729
"ENSG00000013297.12",84.6024616915439,-1.80883993478077,0.653462437214775,-2.76808555743543,0.00563866508729103,0.0159693275332144
"ENSG00000095110.8",1076.79843860113,-1.90173434497982,0.687026783683825,-2.76806434646224,0.00563903208775336,0.0159693275332144
"ENSG00000157890.17",18.0989852457953,1.43794691460613,0.519571342673732,2.76756394455169,0.00564769648831439,0.015985162707472
"ENSG00000116661.11",156.720228799208,1.3644255905399,0.49302035424902,2.76748328700997,0.00564909418754654,0.0159869442334633
"ENSG00000102879.16",1987.12126633484,-1.02066467075511,0.369153215078693,-2.76488089244336,0.00569435837405201,0.0161040912483893
"ENSG00000157551.19",54.5876937567267,1.87341865134674,0.677628510375339,2.76466916999855,0.00569805527307903,0.0161123565943065
"ENSG00000077984.6",146.028011208061,-1.12802878763834,0.40813425702053,-2.76386695856701,0.00571208238556981,0.0161498264077883
"ENSG00000204252.14",600.123343394366,-1.45436194981432,0.526435854571359,-2.76265747704154,0.00573328971956558,0.0162031815529594
"ENSG00000261713.6",80.8318687134994,2.5093093157881,0.908379204823486,2.76240286266317,0.00573776322517742,0.0162136223455618
"ENSG00000123612.16",244.611537610746,-1.08805480099491,0.393949191994474,-2.76191656971383,0.00574631600865192,0.0162333817301165
"ENSG00000260711.2",154.537931810985,1.00583506616936,0.3643750953427,2.7604385673597,0.00577238131475739,0.0163025899536898
"ENSG00000136371.11",43.6740163247277,1.22151492028752,0.442784177116716,2.75871402686897,0.00580292917704957,0.016382194172463
"ENSG00000181790.11",25.0303960058998,-1.1034714530164,0.400021910538685,-2.75852753048058,0.00580624142212625,0.0163893214532047
"ENSG00000135976.20",98.1387180656319,1.23222361876251,0.446823157269417,2.75774341306022,0.00582018629571856,0.0164197744885585
"ENSG00000139155.9",9.98595413901164,-1.48328927367584,0.537912523681763,-2.75749161503697,0.0058246707138881,0.0164279713859172
"ENSG00000181798.3",10.7244462382459,1.16537154632521,0.422659206614836,2.75723686621879,0.00582921085421424,0.0164385484029467
"ENSG00000117215.15",114.856454106807,-2.17018701560421,0.787162317235602,-2.75697523634717,0.0058338769494241,0.0164479977380754
"ENSG00000082482.14",12.4344380590013,-1.98182430031818,0.718951305855527,-2.75654871780208,0.00584149100720179,0.0164664842006044
"ENSG00000226979.9",20.7308540873937,-1.35128202042222,0.490287987545781,-2.75609856808094,0.00584953663595398,0.0164869304967583
"ENSG00000185634.12",27.1850459704328,-1.3563853371805,0.49243748601809,-2.7544315282502,0.00587941908871392,0.0165554576207102
"ENSG00000260618.1",7.36196799979047,-1.26597858240755,0.459650036660939,-2.75422273781172,0.00588317143283527,0.016563782214297
"ENSG00000258645.2",11.6214122758729,1.68110583976693,0.610642837911362,2.75301000093109,0.00590500923396832,0.016623016389292
"ENSG00000166257.9",34.9212344217751,-1.60452293759454,0.582866905610441,-2.7528118720587,0.00590858388313319,0.01663082943651
"ENSG00000196923.14",2243.4404510945,-1.12166156961574,0.407578573143137,-2.75201309275359,0.00592301528156126,0.016664686992159
"ENSG00000137875.4",48.672598780463,-1.31830752753277,0.479064051827706,-2.75183980618712,0.00592615020810139,0.0166689996864533
"ENSG00000128408.9",60.4082781162382,1.03706858706431,0.377104965117227,2.75007937575664,0.00595808301084974,0.0167497634926739
"ENSG00000121904.17",51.6976522434483,1.50267834774681,0.546677350502397,2.74874813519501,0.00598233352142655,0.0168156663848933
"ENSG00000236212.2",12.6736238890883,2.14551545747633,0.780767602322002,2.7479565636376,0.00599679529384,0.0168540401498537
"ENSG00000248359.2",10.9901622386605,2.37896655364514,0.866485159465103,2.7455364095488,0.00604120635678937,0.0169673995246902
"ENSG00000141316.13",23.725632201821,2.16701469027991,0.789446965616671,2.74497817416673,0.00605149222194827,0.0169848262269384
"ENSG00000181444.13",111.21228004583,-1.03091784642621,0.375597911726473,-2.7447379611018,0.00605592316330505,0.016992678681933
"ENSG00000211745.3",8.15716512003737,-1.9527841145486,0.711453597572286,-2.7447807154425,0.00605513430813606,0.016992678681933
"ENSG00000211656.3",11.6008817703947,-2.46604703130043,0.89850290404218,-2.74461776384494,0.00605814140436679,0.0169966110939016
"ENSG00000158014.15",58.5999153729904,1.87900938974054,0.684735857170456,2.74413756788668,0.00606701072844793,0.0170169060854931
"ENSG00000280119.1",9.77651296233353,-2.24045311052572,0.816694526264458,-2.74331838707613,0.00608216817680805,0.0170525246013472
"ENSG00000111907.21",911.374226627587,1.02654187368981,0.374291312467487,2.74262810676105,0.00609496702816356,0.0170861065457437
"ENSG00000186710.11",9.26326409799421,1.37141906445098,0.500073625943426,2.74243430027668,0.00609856485538782,0.0170938895576192
"ENSG00000262903.1",23.80452287793,1.25035567706161,0.45596785301897,2.74220138280142,0.00610289127057376,0.0171014091636641
"ENSG00000240399.1",11.5786034670625,1.1298959967484,0.412498624367427,2.73915094500282,0.00615980853169478,0.0172353712163556
"ENSG00000111199.12",74.1080435326773,1.2247955453641,0.447168968160798,2.73899942207902,0.00616264817699104,0.0172386807252328
"ENSG00000285257.1",9.60188803178937,-1.06248417444953,0.387969093691422,-2.73857941708779,0.00617052552695115,0.01725607656099
"ENSG00000286585.1",8.03246619535059,1.09767378159571,0.401002774093767,2.73732216460688,0.00619415998790804,0.0173151901112813
"ENSG00000198453.13",76.5641651761178,-1.23246097522083,0.450387662747244,-2.73644479447582,0.0062107014851971,0.0173567670165816
"ENSG00000162641.20",12.6530948345291,1.45044597561858,0.530184020667583,2.73574064678947,0.00622400589054186,0.0173892774672779
"ENSG00000185666.15",145.429006420672,2.00543601491539,0.733138250273966,2.73541315593066,0.00623020235157121,0.017404253018371
"ENSG00000255306.1",11.1430664174787,1.03558700162713,0.378639246676287,2.73502287657066,0.0062375940880238,0.0174202248527295
"ENSG00000137878.17",206.685408839926,-1.00561314481577,0.367726124380501,-2.73467963830392,0.00624410140895516,0.0174337188003419
"ENSG00000155719.18",8.02912581947385,-1.40730372852307,0.514713593866634,-2.73414913709801,0.00625417099836898,0.017457045176142
"ENSG00000087085.16",443.909352194138,-1.23604337309852,0.45224532765856,-2.73312580032163,0.00627363654261799,0.0174948776349485
"ENSG00000227304.3",7.71891897195393,1.83181377977414,0.670236663966446,2.73308501049988,0.00627441356094096,0.0174948776349485
"ENSG00000230629.2",81.5922560487719,1.02919321219104,0.376567586783299,2.73309028263047,0.00627431312556935,0.0174948776349485
"ENSG00000183479.12",16.4042485018908,1.15125804926455,0.421448429449469,2.73167004268688,0.00630142141664427,0.0175560688524502
"ENSG00000005379.17",953.179398711475,1.66974544823763,0.611296997455125,2.73147987833886,0.00630505909790544,0.0175591507987573
"ENSG00000086548.9",47091.8002517536,1.18550047277714,0.434046997782945,2.73127214064957,0.00630903510224796,0.0175658070220862
"ENSG00000165124.18",573.044561325135,-1.50293913166109,0.550841252326314,-2.72844331341176,0.00636340261018783,0.0176998628044726
"ENSG00000073067.14",421.499099758148,1.83944650379432,0.674387254824672,2.72758195033289,0.00638004076426899,0.0177394799924737
"ENSG00000273055.1",14.9748424703057,1.12443843580295,0.412338319764422,2.72698020510286,0.00639168733589707,0.0177694885467845
"ENSG00000148798.11",40.9452853648193,-2.3148833113025,0.848946562719109,-2.72677152244791,0.00639573078219134,0.0177736060158413
"ENSG00000260121.1",13.1181733965726,1.12569217680023,0.412824198693208,2.72680763473556,0.00639503090392883,0.0177736060158413
"ENSG00000270589.1",9.61492651318381,-1.08536112978037,0.398107233505285,-2.72630346407901,0.006404808278004,0.0177940795002651
"ENSG00000220472.1",30.845668879188,1.12477799481617,0.412642865816903,2.72579047886715,0.00641477039591336,0.0178146212689926
"ENSG00000227825.4",7.06107227909165,-1.46804486692862,0.53899374301152,-2.72367701102838,0.00645596092096373,0.0179218370870243
"ENSG00000112139.16",125.982171743796,-1.36704896466811,0.501931307719053,-2.72357779569569,0.00645790041687464,0.0179248299019267
"ENSG00000235961.6",9.99077215618574,-1.2687890047754,0.466202928172403,-2.72153804299188,0.00649789055203714,0.0180238075842896
"ENSG00000255559.1",21.3388232925343,1.08641572019135,0.39925984181432,2.72107436413952,0.00650701216968482,0.0180467034838027
"ENSG00000134339.9",47.3283931894217,2.00002129733762,0.73513468254674,2.72061888089528,0.00651598377353511,0.0180691772845805
"ENSG00000187658.7",44.9623676998317,-1.28066045489613,0.470747570355035,-2.72048234668586,0.00651867523955217,0.0180742322531434
"ENSG00000282122.1",442.144037142716,-2.92291814380627,1.07467536820521,-2.71981496020306,0.00653184566382435,0.0181035131084871
"ENSG00000196118.12",15.7365434619964,1.1004396564172,0.404678726962255,2.71929207813249,0.00654218110624857,0.0181273297789516
"ENSG00000124479.11",17.2800101032347,1.84550692568519,0.678702218264049,2.71917031655729,0.00654458999208005,0.0181315900872312
"ENSG00000110848.8",170.367890509926,-1.37731087670626,0.506798547495709,-2.71766934517096,0.00657435024852822,0.0182067679427234
"ENSG00000006606.9",23.1546632689752,1.35349191973214,0.498082144390752,2.71740702808714,0.00657956377130137,0.0182187814393893
"ENSG00000186340.16",2228.52974974763,2.06607961192342,0.760969220382252,2.71506331213447,0.00662631012795641,0.018336022267639
"ENSG00000174788.10",9.49697793603822,1.57198267430414,0.579022394538544,2.71489097681091,0.0066297591831692,0.0183382505440074
"ENSG00000163710.9",128.268272434475,-2.47396566684943,0.911378414842915,-2.71453177577817,0.00663695328834333,0.0183557098587369
"ENSG00000196900.5",20.4488184807088,-1.21530633465223,0.447908968008841,-2.71328868465131,0.00666190421817282,0.0184149262587617
"ENSG00000183444.10",7.88030198545241,1.22484124829929,0.451441784026456,2.7131765194059,0.00666415970596121,0.01841871421455
"ENSG00000211950.2",354.663506141738,-2.03351853437099,0.749592307190787,-2.71283271568237,0.00667107740063635,0.0184353850770042
"ENSG00000187017.17",1285.33148699931,-1.0438825558131,0.385137443486621,-2.71041565411794,0.00671989374515967,0.0185604285828282
"ENSG00000245812.3",8.408581173667,-1.48723856722198,0.548998900261291,-2.70900099529187,0.00674861373074943,0.0186323342341999
"ENSG00000186715.11",33.6625544750421,-1.30093695573551,0.480459406619026,-2.70769379850454,0.00677525007354231,0.0187009124260966
"ENSG00000144331.20",21.298438611701,-2.00824572045894,0.741704049698238,-2.70761056418122,0.00677694930877076,0.018703121772707
"ENSG00000204740.11",78.7034367335191,2.60026951450743,0.960455337166434,2.70732996515885,0.00678268058214095,0.0187139751039208
"ENSG00000162367.11",50.194483077105,-1.09520641234152,0.404735344713367,-2.70598164120592,0.00681028108223345,0.0187826559364077
"ENSG00000272525.1",12.4646138269505,1.07454798564122,0.397149830910075,2.70564885594658,0.00681710878322136,0.0187989950530153
"ENSG00000078596.11",540.779040361576,-1.59258878524156,0.589035014323403,-2.70372515472767,0.00685669773367016,0.0188881417977154
"ENSG00000157399.16",2136.04858162736,1.06276444960539,0.393271511554323,2.70236825801351,0.00688474619921877,0.0189528619737457
"ENSG00000152689.18",261.225907507416,-1.01320865637185,0.375058187997334,-2.70147056855896,0.00690335898571285,0.0190015869224469
"ENSG00000259674.1",123.865479089306,-1.4589681080959,0.540302721314584,-2.70027902977456,0.00692813429406548,0.0190622169146117
"ENSG00000146374.14",119.67693130214,-1.67957523798162,0.622072601843822,-2.69996658429155,0.00693464408333882,0.0190750837713414
"ENSG00000274015.2",8.57427004359764,1.12352572924073,0.416278597235433,2.69897548589389,0.00695532995193655,0.019121561325295
"ENSG00000130054.5",115.894917785279,2.28742593763143,0.847561126113785,2.69883300113075,0.00695830839786358,0.019122826296659
"ENSG00000284638.1",39.7542944637583,1.12853349484449,0.418157031025879,2.69882702217351,0.00695843340469516,0.019122826296659
"ENSG00000005249.13",441.472497006334,-1.42002777019136,0.526216859106406,-2.69856000547526,0.00696401819296864,0.0191356469797286
"ENSG00000130684.14",77.3770739968749,1.01731150151276,0.377000202642236,2.69843754561098,0.00696658084883443,0.0191401611940052
"ENSG00000242294.6",119.56685276587,1.11062502502757,0.411616978697203,2.69820022619761,0.00697154952394178,0.0191512837021392
"ENSG00000226887.8",45.5417810137462,1.42049610970099,0.526470336260768,2.69815032655021,0.00697259466062434,0.0191516264906193
"ENSG00000160321.15",15.1491209858556,-1.42892057610962,0.529669095254252,-2.69776090187726,0.00698075590693345,0.0191617475834617
"ENSG00000211951.2",179.836487845511,-2.08186166033275,0.771701766853196,-2.69775417104726,0.00698089704160174,0.0191617475834617
"ENSG00000177932.7",46.4373504263267,-1.39167597942867,0.515919961382364,-2.69746488525041,0.00698696532158845,0.0191733827478483
"ENSG00000171189.17",7.7831861282173,-1.51461496751859,0.561905811516722,-2.69549617831905,0.00702838840339909,0.0192743455833331
"ENSG00000162645.13",2832.61472113972,-1.04121625265011,0.386628537273054,-2.69306621801369,0.007079820622192,0.0194077179985764
"ENSG00000236603.2",13.7030420700251,1.31119415952058,0.48690686410551,2.69290547367689,0.0070832348023854,0.0194140523707227
"ENSG00000258727.1",9.12768520566839,1.16792941337717,0.4337118367223,2.69286958410817,0.00708399729208021,0.0194140523707227
"ENSG00000241472.7",15.5772064604712,1.86782305548513,0.694045345434321,2.69121184627538,0.00711929708004221,0.0194953879377021
"ENSG00000259275.4",16.7292525519855,-1.07025558100737,0.397715155941793,-2.69101029975335,0.00712359955095077,0.0195020369761524
"ENSG00000263718.2",6.43806516097834,-1.32915175138596,0.494041619079943,-2.69036392897676,0.00713741356349804,0.0195372847728007
"ENSG00000229124.7",24.0281347143239,-1.05791628036939,0.393233426158421,-2.69030100188682,0.00713875970319798,0.0195383994033732
"ENSG00000239827.8",24.5114346892561,1.19176328931395,0.443035909951009,2.68999253231129,0.00714536179854627,0.0195533046217381
"ENSG00000145147.20",328.521795681838,-1.62705103493628,0.604910371599647,-2.6897390280045,0.00715079158886898,0.0195632355021348
"ENSG00000070526.15",7366.67353627539,-1.41725921831595,0.526950884691388,-2.68954708966088,0.00715490516583665,0.0195697189269052
"ENSG00000253582.1",11.6757571319401,-1.15617490200561,0.430102114037073,-2.68814047704484,0.00718511623567989,0.0196394435502775
"ENSG00000274818.1",5.32050217865196,-1.01919325514403,0.379166905791878,-2.68798051616735,0.0071885590983847,0.0196462734802058
"ENSG00000255310.2",48.8345357383085,-1.54502003584484,0.574824473398381,-2.68781185795837,0.00719219075870962,0.0196536175309243
"ENSG00000100453.13",371.560175868522,1.53501333399256,0.571436651606696,2.68623535028178,0.0072262168872276,0.0197440056730986
"ENSG00000211955.2",660.25818521685,-2.07097778162182,0.771010547068138,-2.68605635746096,0.00723008924892795,0.0197493997349622
"ENSG00000105967.16",122.887671455033,-1.33569688875648,0.497588166799665,-2.68434214854278,0.00726726917056213,0.0198405410876709
"ENSG00000137857.17",186.774232526919,1.22122189828273,0.455216681134372,2.68272659789073,0.00730246621429447,0.019923563583749
"ENSG00000103449.12",96.1525703524725,-1.2767270452406,0.475921821654597,-2.68264027230758,0.0073043512361993,0.0199260939792962
"ENSG00000139540.12",3371.533001712,-1.24476414424205,0.464272285426376,-2.6811080120772,0.00733788269258706,0.0200070755961798
"ENSG00000241170.3",22.2749024408753,1.1117708481413,0.414753672698106,2.68055696989703,0.00734997523171615,0.0200347962531807
"ENSG00000108797.12",298.855843585142,-1.15754579728411,0.431898644080265,-2.68013297367284,0.0073592919333097,0.0200444379372044
"ENSG00000155269.12",6.76673439417372,1.89733393896122,0.708002028849458,2.67984251689857,0.00736568041273957,0.0200592126303753
"ENSG00000261360.1",11.757348998872,1.19214076986134,0.445123351859312,2.67822563089912,0.00740133418273548,0.0201483991376953
"ENSG00000112320.12",179.116357478762,-1.1878287279019,0.443627303165977,-2.67753747216387,0.0074165556004811,0.0201792763455036
"ENSG00000262152.7",157.010238960285,2.16156030056852,0.807850991214004,2.675691834357,0.00745751808814047,0.0202854240387078
"ENSG00000024422.12",1965.4842709561,-1.12342786807595,0.420055749320134,-2.67447325716702,0.00748467454756686,0.020348653339472
"ENSG00000184785.6",93.6220120120984,-1.25454340832076,0.469395433956846,-2.67267919022002,0.00752481742071628,0.0204310967781426
"ENSG00000102678.7",33.1129539597649,-1.3789279767786,0.516035895650442,-2.67215515122359,0.00753657935081062,0.0204603626498393
"ENSG00000268601.1",9.4876606979732,1.31832921640458,0.493405681639895,2.67189711318878,0.00754237700760291,0.0204707608127311
"ENSG00000162949.16",403.464222843067,-1.40037424438824,0.524138832175776,-2.6717620569632,0.00754541307531897,0.0204709909627526
"ENSG00000258352.1",5.84885491434126,-1.18978563106649,0.445387437794196,-2.67134977348926,0.00755468799865707,0.020490811074564
"ENSG00000232671.6",8.12387816708439,1.25610301994357,0.470303133438485,2.67083702113557,0.00756623737839572,0.0205167883251286
"ENSG00000126500.3",39.444527720488,-1.262643148156,0.472838644180738,-2.67034677409608,0.00757729464245876,0.0205440943602507
"ENSG00000038427.16",2964.84641269061,1.43844792252462,0.538704641045761,2.67019775387906,0.00758065858496989,0.0205505373234287
"ENSG00000270550.1",953.522668286441,-1.86363245511309,0.69814663345544,-2.66939975902933,0.0075986950988744,0.020596749552231
"ENSG00000280022.1",6.63566397905749,1.22537506420597,0.459248516225866,2.66821779692656,0.00762548084787931,0.0206559009325072
"ENSG00000069667.16",227.215306442838,-1.1009629793729,0.41274787350927,-2.66739830786355,0.00764410184773754,0.0207009520236297
"ENSG00000019582.15",44726.9409718366,-1.10043281947561,0.412937886709381,-2.66488703239302,0.00770141888662792,0.0208426096516895
"ENSG00000224397.7",136.579914654214,1.07138734571751,0.402208911463264,2.66375834841583,0.00772730505749679,0.0209072280511573
"ENSG00000286743.1",4.70596638375057,-1.22398013085451,0.459664095596193,-2.66277079846096,0.00775001827181302,0.0209605056171247
"ENSG00000115380.20",1257.46630586008,-1.41824444064872,0.532790425192617,-2.66191803303521,0.00776967961529816,0.0210027621609171
"ENSG00000250328.6",60.3508254053365,1.6708204301992,0.627828659019932,2.66126817595015,0.00778469270244307,0.0210351474412593
"ENSG00000204791.10",9.74288406304668,1.46899630762321,0.55207089213912,2.66088346359154,0.00779359262308572,0.0210471675663863
"ENSG00000105467.9",21.288135099019,1.97351988357027,0.741820475643896,2.6603739696687,0.00780539326647057,0.0210698754158951
"ENSG00000203288.4",18.5218897612,1.08598494252144,0.40820929345061,2.66036310281317,0.00780564513341032,0.0210698754158951
"ENSG00000167711.14",168.375880947687,1.07034398941488,0.402340594767685,2.66029330207882,0.0078072631160786,0.021071509491891
"ENSG00000166897.16",29.0677640043049,1.98259504968411,0.745352356691466,2.65994335683678,0.00781537938540406,0.021082477266123
"ENSG00000144278.15",9.71889625237755,-2.19284365582722,0.824435266309758,-2.65981302042375,0.00781840420533555,0.0210879031897378
"ENSG00000149634.4",45.83697987369,1.25667419710191,0.472511216823148,2.65956479414595,0.00782416788938296,0.0210988259755367
"ENSG00000167037.19",139.67862788659,-1.25041316520276,0.470354172677217,-2.65845024417561,0.00785009410016932,0.0211624055098359
"ENSG00000184349.13",148.781716133898,-1.44392729232981,0.543170641514035,-2.6583308853089,0.00785287513498774,0.0211671604512901
"ENSG00000272549.1",17.3194331741427,1.41954921303187,0.53414161592806,2.6576270612531,0.00786929203126873,0.0212035636879568
"ENSG00000253506.3",15.8398169379466,1.67052163419689,0.62864868982412,2.65732142806861,0.00787643058094989,0.0212141656690378
"ENSG00000101850.13",170.487939704734,1.53939258079987,0.579451244964225,2.65663866318022,0.00789239859900461,0.021250180451122
"ENSG00000233597.3",12.8484968653628,1.32686754602435,0.499457277686832,2.65661870454577,0.00789286581319247,0.021250180451122
"ENSG00000134824.14",1502.67164975823,1.63692617998407,0.616456617589939,2.65537936210937,0.00792192631212431,0.0213201454512409
"ENSG00000125337.19",21.8427599836921,1.54330602468894,0.581623966425267,2.65344296964634,0.00796752332644546,0.0214262332514866
"ENSG00000276603.1",9.88196987103126,1.41980320126615,0.535284170478798,2.65242889584457,0.00799149577846961,0.0214768223755875
"ENSG00000213199.8",32.4277210117276,1.18100068546726,0.445266772989992,2.65234407125593,0.00799350393485765,0.0214794451679304
"ENSG00000166924.9",22.0567367172082,-1.11014856148383,0.418610720658929,-2.65198311150837,0.00800205443067741,0.0214996450158769
"ENSG00000254165.1",11.8784721214198,1.21415864782821,0.457860419904126,2.6518095800516,0.0080061679972464,0.0215079201981281
"ENSG00000256443.1",16.7331133323053,1.28138862659153,0.483300935339909,2.65132660190347,0.00801762697431298,0.0215359235456924
"ENSG00000103034.14",185.530310873832,-1.10499240926466,0.416793383321219,-2.65117550681713,0.00802121481996677,0.0215427799675643
"ENSG00000286785.1",9.94525909603957,1.68633069088624,0.636259678368945,2.65038120160177,0.00804009973871691,0.0215823575158617
"ENSG00000054598.9",133.514903968328,1.07780518510092,0.406688572451089,2.65019786173251,0.00804446436685721,0.0215912884057696
"ENSG00000196263.8",81.1221722635401,-1.52109112440845,0.573985701902241,-2.65005054893773,0.00804797286365373,0.02159791943768
"ENSG00000260388.2",12.1521387731918,1.28239194902612,0.484001804556009,2.64956026393847,0.00805965967785395,0.0216264936475129
"ENSG00000235065.1",55.3499648546759,1.11523019685466,0.420995020177039,2.64903417713985,0.00807221678800325,0.0216490216705193
"ENSG00000235790.7",10.5199513965253,1.2817104173046,0.484440879854123,2.64575198049048,0.00815095546435216,0.0218292448208113
"ENSG00000274922.1",57.9244088480045,1.04995515526389,0.396841955632749,2.64577658778486,0.00815036259591107,0.0218292448208113
"ENSG00000173376.14",172.090931541328,-1.11813856472992,0.422863096288016,-2.64420937779907,0.00818819884296094,0.0219008007356265
"ENSG00000235529.1",19.3164491766098,-1.26314980699888,0.477896060955009,-2.64314755906263,0.00821392297425974,0.0219662115701216
"ENSG00000283930.1",14.3564720732841,1.12876540188094,0.427361299964916,2.6412438420924,0.00826022445975412,0.0220679176765982
"ENSG00000170579.17",16.6666710927707,-1.2308656022157,0.466226324481214,-2.64006028313679,0.00828912812986258,0.0221309298504376
"ENSG00000232973.13",18.5327779381435,-1.37490566814924,0.520863872304831,-2.63966410660287,0.00829882334410877,0.0221539724140551
"ENSG00000105088.8",330.849221191839,1.62200666283777,0.614845262757488,2.63807296093219,0.00833786406748765,0.0222467769432428
"ENSG00000164532.11",9.31494123690424,2.53385235340851,0.960554277040795,2.63790648167703,0.00834195832128306,0.0222548475266127
"ENSG00000265743.1",18.0565606052766,-1.03323378402067,0.391766588335588,-2.63737086005814,0.00835514316301934,0.0222843083926262
"ENSG00000105374.10",222.929333651461,-1.40101083308362,0.531225427088374,-2.63731885117492,0.0083564244041474,0.0222848693356278
"ENSG00000185736.16",16.5833812059302,-1.41510374660229,0.537070737987785,-2.63485542315001,0.00841731273953192,0.0224414940162613
"ENSG00000223947.1",20.0689713049157,1.01621930200982,0.385692685232752,2.63479018638002,0.00841893057044409,0.0224429318780901
"ENSG00000227502.3",59.7104541359313,-1.12486244222941,0.427118846810699,-2.63360526146006,0.00844836440545485,0.0225098610644187
"ENSG00000064225.12",81.4590525626825,-1.08712237862456,0.412867507833117,-2.63310228584027,0.00846088624596687,0.0225403382271572
"ENSG00000227507.3",331.33351663533,-1.23356562949174,0.468713306643612,-2.63181269233666,0.00849306721250723,0.0226173836223526
"ENSG00000211899.10",16001.8140458575,-1.96422441945811,0.746782671135322,-2.63024906091077,0.00853223339746697,0.0227100594484383
"ENSG00000260051.1",12.8002329153159,1.09247502798574,0.415665216962714,2.62825702850122,0.00858236414516431,0.0228259733508083
